AXIS_ORDINATE_ID,IS_ABSTRACT_HEADER,CODE,ORDER,LEVEL,PATH,AXIS_ID,PARENT_AXIS_ORDINATE_ID,NAME,DESCRIPTION
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0185,,0185,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0181.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0185.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0186,,0186,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0181.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0186.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Non-financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0191,,0191,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Loans and advances,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0192,,0192,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0192.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Central banks,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0193,,0193,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0193.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,General governments,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0194,,0194,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0194.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Credit institutions,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0195,,0195,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0195.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0196,,0196,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0196.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Non-financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0197,,0197,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0197.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Households,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0201,,0201,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,DEBT INSTRUMENTS AT FAIR VALUE THROUGH OTHER COMPREHENSIVE INCOME OR THROUGH EQUITY SUBJECT TO IMPAIRMENT,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0211,,0211,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0211.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Debt securities,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0212,,0212,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0211.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0212.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Central banks,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0213,,0213,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0211.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0213.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,General governments,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0214,,0214,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0211.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0214.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Credit institutions,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0215,,0215,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0211.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0215.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0216,,0216,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0211.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0216.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Non-financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0221,,0221,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Loans and advances,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0222,,0222,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0222.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Central banks,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0223,,0223,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0223.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,General governments,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0224,,0224,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0224.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Credit institutions,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0225,,0225,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0225.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0226,,0226,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0226.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Non-financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0227,,0227,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0227.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Households,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0231,,0231,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,"DEBT INSTRUMENTS AT STRICT LOCOM, OR FAIR VALUE THROUGH PROFIT OR LOSS OR THROUGH EQUITY NOT SUBJECT TO IMPAIRMENT",
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0330,,0330,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0330.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,DEBT INSTRUMENTS OTHER THAN HELD FOR TRADING OR TRADING,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0335,,0335,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0335.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,DEBT INSTRUMENTS HELD FOR SALE,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0340,,0340,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0340.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Loan commitments given,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0350,,0350,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0340.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0350.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Central banks,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0360,,0360,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0340.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0360.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,General governments,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0370,,0370,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0340.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0370.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Credit institutions,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0380,,0380,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0340.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0380.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0390,,0390,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0340.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0390.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Non-financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0400,,0400,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0340.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0400.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Households,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0410,,0410,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0410.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Financial guarantees given,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0420,,0420,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0410.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0420.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Central banks,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0430,,0430,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0410.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0430.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,General governments,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0440,,0440,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0410.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0440.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Credit institutions,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0450,,0450,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0410.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0450.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0460,,0460,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0410.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0460.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Non-financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0470,,0470,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0410.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0470.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Households,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0480,,0480,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0480.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other Commitments given,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0490,,0490,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0480.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0490.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Central banks,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0500,,0500,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0480.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0500.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,General governments,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0510,,0510,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0480.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0510.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Credit institutions,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0520,,0520,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0480.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0520.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Other financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0530,,0530,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0480.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0530.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Non-financial corporations,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0540,,0540,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0480.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0540.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Households,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0550,,0550,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0550.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,OFF-BALANCE SHEET EXPOSURES,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0900,,0900,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0196.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0900.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Small and Medium-sized Enterprises,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0903,,0903,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0196.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0903.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Loans collateralised by commercial immovable property,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0910,,0910,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0197.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0910.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Loans collateralised by residential immovable property,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0913,,0913,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0201.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0191.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0197.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0913.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Credit for consumption,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0920,,0920,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0226.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0920.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Small and Medium-sized Enterprises,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0923,,0923,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0226.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0923.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Loans collateralised by commercial immovable property,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0930,,0930,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0227.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0930.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Loans collateralised by residential immovable property,
EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3_0933,,0933,,,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0231.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0221.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0227.,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind_3_0933.,EBA_FINREP_EBA_F_18_00_d_FINREP_3_0-Ind_3,,Of which: Credit for consumption,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_010,,010,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Gross carrying amount/Nominal amount,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_020,,020,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_020 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Performing,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_056,,056,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_020 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_056 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Of which: Instruments without significant increase in credit risk since initial recognition (Stage 1),
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_057,,057,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_020 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_057 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Of which: Instruments with significant increase in credit risk since initial recognition but not credit-impaired (Stage 2),
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_060,,060,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_060 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Non-performing,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_109,,109,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_060 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_109 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Of which: Instruments with significant increase in credit risk since initial recognition but not credit-impaired (Stage 2),
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_110,,110,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_060 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_110 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Of which: defaulted,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2_121,,121,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_010 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_060 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_2_121 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_2,,Of which: Credit-impaired instruments (Stage 3),
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3_340,,340,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_550 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_340 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3,,Loan commitments given,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3_350,,350,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_550 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_340 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_350 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3,,Central banks,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3_360,,360,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_550 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_340 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_360 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3,,General governments,
EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3_370,,370,,,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_550 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_340 .,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9_3_370 .,EBA_FINREP_EBA_F_18_00_e_FINREP_2_9_3,,Credit institutions,
